name_alessi,E(B-V),s_E(B-V),A_V_calc,s_A_V_calc,AV50,s_AV50,E(BP-RP),s_E(BP-RP),E(U-B),s_E(U-B),E(U-BP),s_E(U-BP),E(U-G),s_E(U-G),E(U-RP),s_E(U-RP)
UBC_149,0.38135,0.0065951905283833,1.182185,0.02044509063798823,1.380897195,0.059102805,0.5901,0.0151,0.2701,0.0001,0.5201,0.0001,0.7801,0.0251,1.0901,0.0151
UBC_1490,0.31135,0.00554862367942585,0.9651850000000001,0.017200733406220133,1.26512346,0.07512346,0.54385,0.0065951905283833,0.0701,0.0051,0.2551,0.0101,0.4651,0.0301,0.8101,0.0251
UBC_1491,0.34385,0.00659519052838327,1.065935,0.020445090637988137,1.05,,0.5201,0.0001,0.0451,0.0451,0.2176,0.0426,0.4101,0.0700999999999999,0.8051,0.115100000000001
UBC_1492,0.2701,0.00622372435695795,0.83731,0.019293545506569646,1.67474566,0.16525434,0.45635,0.0205251682979602,0.0001,0.0001,0.1001,0.0250999999999999,0.2926,0.0276,0.5826,0.0675999999999999
UBC_1493,0.2676,0.0262007662722764,0.8295600000000001,0.08122237544405685,1.7,,0.5426,0.0320178633370093,0.0126,0.0126,0.1551,0.0401,0.4401,0.0451,0.6801,0.0351
UBC_1494,0.2651,0.00622372435695795,0.82181,0.019293545506569646,0.717545455,0.0724545450000005,0.4326,0.0130903810567666,0.2351,0.0101,0.4151,0.00510000000000001,0.6001,0.0001,0.8326,0.0276
UBC_1496,0.17135,0.00424578098794424,0.531185,0.013161921062627143,0.8,,0.3051,0.0001,0.1426,0.00759999999999999,0.2476,0.00760000000000001,0.3576,0.0126,0.5276,0.0326
UBC_1497,0.0626,0.0044301270189222,0.19406,0.01373339375865882,1.38,,0.2201,0.0001,0.0576,0.0026,0.0901,0.0101000000000001,0.1676,0.0126,0.3001,0.0201
UBC_150,0.14385,0.00554862367942584,0.445935,0.017200733406220105,0.444970315,0.095029685,0.26135,0.0065951905283833,0.1276,0.0026,0.2251,0.0201,0.3301,0.0251,0.4626,0.0475999999999996
UBC_1501,0.14635,0.0109253175473055,0.45368500000000006,0.03386848439664705,1.70097649,0.0490235100000001,0.33385,0.0164458710382775,0.2951,0.0151,0.3801,0.0201,0.4851,0.0351,0.6851,0.0451
UBC_1504,0.28635,0.00554862367942583,0.8876850000000001,0.017200733406220074,0.733636215,0.073636215,0.4451,0.0260807621135332,0.1826,0.0026,0.3476,0.0126,0.5576,0.0026,0.7951,0.0251
UBC_1505,0.1051,0.00363553390593274,0.32581,0.011270155108391494,0.50197572,0.16802428,0.20385,0.00659519052838328,0.0876,0.0076,0.1576,0.0175999999999999,0.2376,0.0126,0.3501,0.0351
UBC_1506,0.40385,0.00902678553567855,1.251935,0.02798303516060351,1.85,,0.4076,0.00259999999999997,0.3451,0.0351000000000003,0.5401,0.0351,0.7601,0.0850999999999996,1.1001,0.1901
UBC_1508,0.40385,0.00902678553567855,1.251935,0.02798303516060351,1.85,,0.4076,0.00259999999999997,0.3451,0.0351000000000003,0.5401,0.0351,0.7601,0.0850999999999996,1.1001,0.1901
UBC_1509,0.33135,0.0103316909648406,1.027185,0.03202824199100587,1.25,,0.5426,0.00760000000000001,0.2301,0.00509999999999999,0.4501,0.00510000000000001,0.6651,0.0001,0.9651,0.0251
UBC_151,0.2876,0.00569016994374946,0.8915600000000001,0.017639526825623326,1.23284049,0.0371595100000001,0.4601,0.0151,0.2526,0.0026,0.4526,0.00760000000000001,0.6576,0.0276,0.8876,0.0276
UBC_1511,0.1446,0.00297228132326901,0.44826000000000005,0.009214072102133932,2.50584029,0.0258402900000001,0.28385,0.00659519052838327,0.1501,0.00510000000000001,0.2301,0.0151,0.3576,0.00760000000000001,0.4786,0.0166
UBC_1512,0.08635,0.0284670142947756,0.267685,0.08824774431380436,2.09765573,0.0623442700000001,0.3851,0.0177776695296637,0.3276,0.0226,0.4226,0.0626,0.5176,0.1026,0.6551,0.1851
UBC_1513,0.37885,0.0065951905283833,1.1744350000000001,0.02044509063798823,1.618453075,0.078453075,0.62635,0.0065951905283833,0.2501,0.00510000000000001,0.5051,0.00510000000000001,0.7376,0.00760000000000001,1.1201,0.0100999999999999
UBC_1515,0.2101,0.0177776695296637,0.6513100000000001,0.05511077554195747,3.729081425,0.590918574999998,0.57385,0.0109253175473054,0.0901,0.0051,0.2726,0.0376000000000002,0.4976,0.0876,0.7701,0.1201
UBC_1516,0.6801,0.0128475487839819,2.1083100000000004,0.039827401230343895,2.42030626,0.0603062600000002,1.02135,0.0266459507269942,0.3176,0.0126,0.8151,0.0101,1.3051,0.0001,1.8526,0.0276
UBC_1517,0.4451,0.0151,1.37981,0.046810000000000004,1.9,,0.73635,0.0160589316685046,0.2826,0.00759999999999998,0.5801,0.00510000000000001,0.8951,0.0151,1.2726,0.0476
UBC_1518,0.52135,0.0022650635094611,1.616185,0.00702169687932941,1.926460625,0.133539375,0.7801,0.014242135623731,0.3026,0.0176,0.6376,0.0126,0.9776,0.0126,1.4351,0.0301
UBC_1519,0.1126,0.029574565306379,0.34906000000000004,0.0916811524497749,2.539840115,0.00984011500000004,0.4326,0.0228760839478608,0.3426,0.0126,0.4626,0.0626,0.5651,0.0951000000000006,0.7651,0.2201
UBC_152,0.5651,0.0107066017177982,1.75181,0.033190465325174424,1.790973565,0.00097356500000001,0.83135,0.0195855715851499,0.4176,0.0226,0.8001,0.0151,1.2101,0.0450999999999999,1.6176,0.0176
UBC_1520,0.20135,0.0246903944661325,0.624185,0.07654022284501076,2.581557455,0.418442545000001,0.56885,0.0291204669156097,0.4001,0.0001,0.5826,0.0476,0.7376,0.0626,1.0376,0.1876
UBC_1521,0.5216,0.00675206734782504,1.61696,0.020931408778257624,2.112185445,0.067814555,0.7076,0.186295461813655,0.2851,0.0001,0.6426,0.0226,0.7266,0.2616,1.4326,0.00260000000000006
UBC_1524,0.63385,0.0152554445662277,1.964935,0.047291878155305875,1.9182126,0.1482126,0.86385,0.0662792074597453,0.3276,0.0276,0.7701,0.0251,1.1976,0.0576,1.6851,0.0451
UBC_1525,0.42885,0.00554862367942585,1.3294350000000001,0.017200733406220133,1.382821585,0.107178415,0.6726,0.0161078105935821,0.2651,0.00510000000000001,0.5726,0.00760000000000001,0.8451,0.0151,1.2426,0.0176
UBC_1527,0.68885,0.0055486236794258,2.1354349999999998,0.01720073340621998,2.28422678,0.15422678,1.05885,0.0195855715851498,0.4201,0.0001,0.9101,0.00510000000000001,1.3776,0.0276,1.9601,0.0151
UBC_1528,0.26135,0.00970143218483577,0.8101850000000002,0.030074439772990885,0.90000331,0.08999669,0.4401,0.0151,0.1901,0.0001,0.3801,0.0101,0.5926,0.0276,0.7876,0.0376
UBC_1529,1.14635,0.0144069039278245,3.553685,0.04466140217625595,3.894661235,0.044661235,1.6501,0.0345601218802256,0.5726,0.0026,1.4876,0.00259999999999995,2.3426,0.0375999999999999,3.1201,0.0201
UBC_153,0.28135,0.00659519052838327,0.872185,0.020445090637988137,1.141048095,0.028951905,0.4451,0.0107066017177982,0.2351,0.0001,0.4051,0.00509999999999998,0.5951,0.00510000000000001,0.8476,0.0026
UBC_1531,0.24635,0.0211282548015759,0.7636850000000001,0.06549758988488528,3.60544418,0.364555819999998,0.70635,0.0256868618630734,0.2276,0.0376,0.4776,0.0925999999999999,0.6651,0.1851,1.1526,0.2426
UBC_1532,0.73885,0.0065951905283833,2.290435,0.02044509063798823,2.762723565,0.262723565,1.07385,0.0160589316685046,0.4826,0.0026,1.0051,0.00510000000000001,1.5001,0.0101,2.0876,0.0126
UBC_1533,0.5976,0.0161078105935821,1.8525600000000002,0.04993421284010451,,,0.8901,0.0001,0.0726,0.0226,0.4851,0.0101,0.8801,0.0651,1.4626,0.0976000000000001
UBC_1536,0.4526,0.0183002747232013,1.40306,0.05673085164192403,3.794031575,0.115968425,1.4051,0.00876025403784439,0.7226,0.0426,1.2451,0.225099999999999,1.7376,0.4076,2.2926,0.577600000000001
UBC_1537,0.8751,0.00945414346693486,2.71281,0.02930784474749807,3.002738185,0.232738185,1.2701,0.0001,0.4626,0.00759999999999998,1.0976,0.0126000000000001,1.6626,0.0376,2.3976,0.0426
UBC_1539,0.2701,0.00800569415042095,0.83731,0.024817651866304948,0.96912135,0.15087865,0.4476,0.0115564392373896,0.2326,0.00759999999999999,0.4176,0.00760000000000001,0.6051,0.0201,0.8426,0.0576
UBC_154,0.47635,0.00902678553567855,1.476685,0.02798303516060351,1.84611491,0.29388509,0.71135,0.00829679815537751,0.3276,0.0026,0.6351,0.00510000000000001,0.9476,0.0126,1.3551,0.0201
UBC_1541,0.37885,0.00554862367942585,1.1744350000000001,0.017200733406220133,1.666099815,0.333900185000001,0.6051,0.0107066017177982,0.2576,0.0026,0.5126,0.00760000000000001,0.7626,0.0226,1.1126,0.0176
UBC_1545,0.80635,0.0286864915650732,2.499685,0.08892812385172692,3.54206488,0.15793512,1.2301,0.0407201920231798,0.5551,0.0151,1.1551,0.0101,1.7926,0.00760000000000006,2.4101,0.0301
UBC_1547,0.7651,0.0001,2.37181,0.00031,2.71090255,0.11909745,1.0451,0.0668083203206316,0.4026,0.1176,0.9726,0.0576,1.4551,0.0251,2.0551,0.1051
UBC_1548,0.7651,0.0001,2.37181,0.00031,2.71090255,0.11909745,1.0451,0.0668083203206316,0.4026,0.1176,0.9726,0.0576,1.4551,0.0251,2.0551,0.1051
UBC_1549,0.1976,0.0228760839478606,0.61256,0.07091586023836786,,,0.4701,0.00509999999999998,0.1176,0.0026,0.2776,0.0126,0.4351,0.0600999999999999,0.6601,0.1051
UBC_155,0.5501,0.0290395922569755,1.70531,0.09002273599662405,3.82289701,0.03710299,0.84635,0.0195855715851499,0.6001,0.0101,1.0151,0.0001,1.3976,0.0426,1.7851,0.0651000000000001
UBC_1550,0.67885,0.0231149407994024,2.104435,0.07165631647814744,2.91842191,0.318421909999999,1.1026,0.0217506350946109,0.3351,0.00510000000000001,0.8051,0.0151,1.3526,0.0126,1.9626,0.0826
UBC_1551,0.49385,0.0156623744974859,1.5309350000000002,0.04855336094220629,2.23066063,0.16933937,0.80885,0.0338962645864894,0.2726,0.00760000000000001,0.6401,0.0101,0.9466,0.0886,1.4076,0.0276000000000001
UBC_1552,0.0076,0.0076,0.02356,0.02356,1.76044811,0.25955189,0.67885,0.0022650635094611,0.2676,0.0326000000000004,0.4276,0.1626,0.5701,0.2851,0.8076,0.4626
UBC_1553,0.2251,0.00622372435695794,0.69781,0.019293545506569615,0.99801947,0.21198053,0.38635,0.0109253175473055,0.1876,0.0026,0.3351,0.00510000000000001,0.5126,0.00760000000000001,0.6976,0.0126
UBC_1555,0.38635,0.00424578098794425,1.197685,0.013161921062627176,1.615088135,0.384911865,0.64385,0.0130301005409858,0.2601,0.00510000000000001,0.5251,0.00510000000000001,0.7901,0.0401,1.1351,0.0350999999999999
UBC_1556,0.1001,0.0101,0.31031,0.03131,2.675296795,0.025296795,0.9701,0.0146773797371133,0.1726,0.0726000000000001,0.4401,0.2801,0.7026,0.4626,1.0201,0.6351
UBC_1557,0.07885,0.0390510911272072,0.244435,0.12105838249434232,3.09343745,0.19656255,0.35135,0.0022650635094611,0.0001,0.0001,0.0326,0.0276,0.0976,0.0926,0.2101,0.2001
UBC_1558,0.49135,0.0254414186658916,1.523185,0.07886839786426396,3.506808845,0.0531911549999999,0.8551,0.0248487373415292,0.1201,0.0001,0.4851,0.0001,0.8276,0.0226,1.3176,0.0226000000000001
UBC_1559,0.59135,0.036564880364537,1.8331850000000003,0.1133511291300647,2.088025885,0.0480258849999999,0.9956,0.00096602540378444,0.3051,0.0801,0.7751,0.0151,1.1801,0.0201,1.6301,0.1001
UBC_156,0.5101,0.0107066017177982,1.58131,0.033190465325174424,1.796298125,0.0937018749999999,0.7001,0.0146773797371133,0.3276,0.0026,0.6501,0.0251,0.9726,0.0226,1.3576,0.0426
UBC_1562,0.76135,0.00902678553567857,2.360185,0.02798303516060357,2.9,,1.1576,0.0327917420765551,0.5601,0.00509999999999995,1.1551,0.0350999999999999,1.6551,0.0751,2.2701,0.0851
UBC_1563,0.8026,0.016493596310755,2.48806,0.051130148563340506,3.037319125,0.037319125,1.17885,0.0125373429638328,0.5651,0.00509999999999995,1.1201,0.0200999999999999,1.6976,0.0226,2.2726,0.00259999999999995
UBC_1566,0.7726,0.0327917420765551,2.39506,0.10165440043732081,2.820602215,0.259397785,1.18385,0.0160589316685047,0.5026,0.0126,1.1101,0.00510000000000001,1.6476,0.0126,2.2001,0.1001
UBC_1568,0.3601,0.011280339887499,1.11631,0.034969053651246904,1.46,,0.5251,0.0118260393995586,0.2601,0.0001,0.4851,0.00510000000000001,0.7226,0.0126,1.0251,0.0251
UBC_1569,0.36635,0.0135047566184545,1.135685,0.04186474551720895,1.651544475,0.148455525,0.5726,0.0130903810567665,0.2676,0.0026,0.5151,0.0001,0.7301,0.00510000000000001,1.0551,0.0401
UBC_157,0.19635,0.0022650635094611,0.608685,0.00702169687932941,0.66370035,0.06629965,0.31135,0.0144069039278245,0.1476,0.0026,0.2876,0.0126,0.3976,0.0026,0.5901,0.0201
UBC_1570,0.53385,0.0109253175473055,1.6549350000000003,0.03386848439664705,1.82871173,0.01128827,0.8326,0.0044301270189222,0.3226,0.0026,0.6851,0.00509999999999995,1.0451,0.0151,1.5301,0.00510000000000001
UBC_1575,0.4651,0.00622372435695793,1.44181,0.019293545506569584,1.421383835,0.161383835000002,0.72635,0.0152554445662277,0.2676,0.0026,0.5876,0.00760000000000001,0.8726,0.0026,1.3276,0.00260000000000006
UBC_1577,0.3251,0.00800569415042095,1.00781,0.024817651866304948,0.88626392,0.26373608,0.51885,0.0160589316685046,0.2201,0.0001,0.4426,0.00760000000000001,0.6626,0.0176,0.9401,0.0301
UBC_1578,0.5601,0.0184711730708738,1.7363100000000002,0.05726063651970878,1.67752996,0.01247004,0.78385,0.00424578098794425,0.3576,0.0026,0.7276,0.00760000000000001,1.0776,0.0326000000000001,1.5551,0.0501000000000001
UBC_1579,0.35385,0.0202168461742889,1.096935,0.0626722231402956,0.98,,0.50885,0.0109253175473055,0.3151,0.00510000000000001,0.5476,0.0026,0.7551,0.00510000000000001,1.0976,0.0326
UBC_1582,0.4751,0.00363553390593274,1.4728100000000002,0.011270155108391494,1.814667825,0.00533217500000005,0.74135,0.00554862367942585,0.2351,0.0101,0.5351,0.0151,0.8426,0.0126,1.2776,0.0176
UBC_1586,0.31385,0.00554862367942585,0.9729350000000001,0.017200733406220133,0.71153537,0.0715353700000001,0.4801,0.0118260393995586,0.1976,0.00759999999999999,0.4151,0.00510000000000001,0.6301,0.0101,0.8926,0.00760000000000001
UBC_1587,0.3701,0.00622372435695795,1.14731,0.019293545506569646,1.154085405,0.014085405,0.59385,0.0109253175473055,0.2351,0.0001,0.4851,0.0001,0.7151,0.0001,1.0926,0.00259999999999995
UBC_1588,0.50385,0.00749509972887453,1.561935,0.023234809159511045,1.487590245,0.447590245,0.7901,0.0001,0.0176,0.0126,0.3276,0.0226,0.6601,0.0201,1.1451,0.00510000000000001
UBC_1590,0.25385,0.0342641259217913,0.786935,0.10621879035755304,1.18690359,0.0169035900000001,0.3101,0.00717106781186548,0.2326,0.00759999999999999,0.3576,0.0126,0.4876,0.0176,0.7851,0.1301
UBC_1591,0.50385,0.0114880419739304,1.561935,0.03561293011918425,1.68986792,0.01013208,0.3876,0.0161078105935821,0.3526,0.0226,0.5876,0.0975999999999997,0.8401,0.1901,1.2126,0.2876
UBC_1594,0.2276,0.0208665596572952,0.70556,0.06468633493761512,2.9,,0.45135,0.0022650635094611,0.0826,0.0076,0.2451,0.00510000000000001,0.4201,0.0251,0.6551,0.0451
UBC_1597,0.70885,0.00749509972887453,2.197435,0.023234809159511045,3.203609165,0.0836091649999999,1.09385,0.0396877190552828,0.1301,0.0101,0.6551,0.00510000000000001,1.1701,0.0551000000000001,1.7176,0.0226
UBC_1598,0.0501,0.0001,0.15531,0.00031,0.32310285,0.21689715,0.0901,0.00717106781186548,0.0001,0.0001,0.0201,0.0101,0.0476,0.00759999999999999,0.1176,0.0026
UBC_1603,0.72135,0.00902678553567857,2.2361850000000003,0.02798303516060357,2.37294119,0.01294119,1.0601,0.0151,0.3701,0.0001,0.8851,0.0151,1.3526,0.00760000000000006,1.9376,0.0226
UBC_1607,0.61135,0.00902678553567857,1.895185,0.02798303516060357,1.889288755,0.110711245,0.8676,0.00839156197588851,0.2801,0.0350999999999999,0.6626,0.0675999999999999,1.0276,0.0426,1.5976,0.1376
UBC_1608,0.2401,0.00622372435695795,0.74431,0.019293545506569646,0.69732397,0.24267603,0.36885,0.0022650635094611,0.1401,0.0001,0.2951,0.0001,0.4626,0.00759999999999998,0.6551,0.0101
UBC_1609,0.5301,0.00717106781186548,1.64331,0.022230310216782987,1.8,,0.7926,0.0130903810567666,0.3101,0.0001,0.6626,0.0026,0.9976,0.0126,1.4651,0.00510000000000001
UBC_1610,0.1976,0.0115564392373896,0.61256,0.03582496163590776,0.31939129,0.03060871,0.3251,0.0001,0.1726,0.00259999999999999,0.2901,0.0001,0.4301,0.0151,0.5976,0.0226
UBC_1611,0.0001,0.0001,0.00031,0.00031,1.95,,0.0251,0.0001,0.3026,0.0126,0.2426,0.0276000000000001,0.2626,0.0325999999999999,0.2926,0.0476000000000003
UBC_1612,0.2926,0.00569016994374948,0.9070600000000001,0.017639526825623388,1.06111122,0.0188887800000001,0.48385,0.0065951905283833,0.1951,0.0001,0.3726,0.0026,0.5676,0.00759999999999995,0.8626,0.00760000000000001
UBC_1613,0.41135,0.00424578098794423,1.275185,0.013161921062627114,1.11278012,0.37721988,0.6401,0.0001,0.2726,0.0026,0.5126,0.00760000000000001,0.7576,0.0176,1.1626,0.0176
UBC_1616,0.4026,0.0594190525885237,1.2480600000000002,0.1841990630244235,1.6,,0.6551,0.075928754440515,0.1701,0.0001,0.5326,0.00760000000000001,0.8676,0.0126,1.0776,0.137599999999999
UBC_1617,0.26635,0.00749509972887453,0.825685,0.023234809159511045,0.60232984,0.03232984,0.4556,0.00096602540378444,0.1876,0.0026,0.3451,0.0001,0.5236,0.0116,0.8076,0.00759999999999995
UBC_1619,0.13135,0.00902678553567856,0.407185,0.027983035160603534,0.345807895,0.0458078950000002,0.21135,0.00829679815537751,0.0851,0.0001,0.1551,0.00510000000000001,0.2801,0.0101,0.3676,0.0126
UBC_162,0.0001,0.0001,0.00031,0.00031,1.89320228,0.11679772,0.80185,0.00913811374126257,0.2331,0.1131,0.3626,0.2826,0.5526,0.4276,0.8151,0.6251
UBC_1620,0.82385,0.0182572988079174,2.553935,0.056597626304543944,2.915078385,0.195078385,1.1976,0.0193028643696715,0.3326,0.0126,0.9451,0.0351,1.5226,0.0326,2.1601,0.0651
UBC_1622,0.2151,0.00622372435695795,0.66681,0.019293545506569646,0.497660045,0.202339955,0.25135,0.0022650635094611,0.1651,0.0001,0.2676,0.0276000000000005,0.3951,0.0500999999999998,0.5576,0.0675999999999999
UBC_1627,0.5376,0.026909513236909,1.66656,0.0834194910344179,2.03936206,0.12063794,0.85385,0.0715470958122162,0.4001,0.0101,0.7851,0.0151,1.1526,0.0126000000000001,1.6401,0.0551000000000001
UBC_163,0.1476,0.0144614066163451,0.45756,0.04483036051066981,1.72354598,0.11645402,0.7751,0.0218944947177034,0.3351,0.0151,0.5576,0.1776,0.7776,0.3026,1.0701,0.4451
UBC_166,0.42635,0.00829679815537751,1.321685,0.025720074281670283,1.480469855,0.029530145,0.6751,0.00876025403784435,0.3076,0.0126,0.5801,0.0151,0.8701,0.0201,1.2301,0.0350999999999999
UBC_169,0.12385,0.00659519052838329,0.383935,0.0204450906379882,0.34830929,0.07169071,0.2076,0.00443012701892219,0.0876,0.0126,0.1726,0.00259999999999999,0.2526,0.0026,0.3626,0.0226
UBC_17_A,0.00635,0.00424578098794425,0.019685,0.013161921062627176,0.45816828,0.22183172,0.08385,0.0195855715851499,0.0001,0.0001,0.0026,0.0026,0.0551,0.0551,0.0101,0.0101
UBC_17_B,0.1076,0.021750635094611,0.33356,0.0674269687932941,0.28,,0.18135,0.0647505027049287,0.0351,0.0201,0.1351,0.0001,0.2426,0.0226,0.2826,0.0726000000000001
UBC_172,0.26635,0.00554862367942585,0.825685,0.017200733406220133,1.02320351,0.19679649,0.4301,0.0001,0.2176,0.0026,0.3851,0.00510000000000001,0.5576,0.0026,0.8076,0.0126
UBC_173,0.50385,0.0130301005409858,1.561935,0.04039331167705598,1.840969555,0.040969555,0.7526,0.0144614066163451,0.1326,0.0126,0.4726,0.0176,0.8251,0.0451,1.2451,0.0351
UBC_174,0.47635,0.0109253175473055,1.476685,0.03386848439664705,1.675529645,0.044470355,0.7351,0.0087602540378444,0.2051,0.0151,0.5176,0.00760000000000001,0.8476,0.0126,1.2626,0.0226
UBC_176,0.5651,0.0128475487839819,1.75181,0.039827401230343895,2.220312655,0.0296873449999999,0.85635,0.0065951905283833,0.0926,0.0026,0.4651,0.00509999999999998,0.8451,0.0351,1.3801,0.0600999999999999
UBC_177,0.6251,0.0107066017177982,1.93781,0.033190465325174424,2.65,,0.9326,0.0427468052730799,0.3951,0.00510000000000001,0.8401,0.00510000000000001,1.3101,0.0501000000000001,1.7576,0.00260000000000006
UBC_178,0.69885,0.0065951905283833,2.166435,0.02044509063798823,2.001082205,0.0489177949999999,1.0901,0.0438321392113398,0.5101,0.00510000000000001,1.0826,0.0676,1.5501,0.1001,2.1301,0.1301
UBC_179,0.5476,0.0130903810567666,1.69756,0.040580181275976464,1.87641597,0.00358402999999996,0.85135,0.0301780235387899,0.3626,0.0026,0.7626,0.0126,1.1551,0.0450999999999999,1.5801,0.0451
UBC_180,0.18135,0.00749509972887452,0.562185,0.02323480915951101,2.375055425,0.0150554250000001,0.4476,0.0179535710713571,0.4126,0.0226,0.5601,0.0700999999999997,0.7176,0.0626,0.9476,0.127599999999999
UBC_182,0.1476,0.00443012701892219,0.45756,0.01373339375865879,0.44421578,0.01578422,0.24135,0.00659519052838328,0.1101,0.0001,0.2026,0.00259999999999999,0.3026,0.0026,0.4501,0.00510000000000001
UBC_184,0.40135,0.0175553000547112,1.244185,0.05442143016960472,1.39336717,0.04663283,0.4801,0.0151,0.3476,0.0126,0.5926,0.0176,0.8176,0.0376,1.1576,0.1026
UBC_190,0.75385,0.0144069039278245,2.336935,0.04466140217625595,2.878985815,0.148985815,1.1401,0.0248487373415292,0.0876,0.0026,0.6551,0.00510000000000001,1.1901,0.0151,1.7726,0.0276
UBC_192,0.5101,0.0137930639376292,1.58131,0.04275849820665052,1.73,,0.76385,0.0266459507269942,0.3176,0.0026,0.6876,0.00759999999999995,1.0401,0.0201,1.4226,0.0376
UBC_194,0.1926,0.00839156197588851,0.59706,0.02601384212525438,0.58504314,0.16495686,0.30385,0.0022650635094611,0.1651,0.0001,0.2951,0.0001,0.4176,0.00760000000000001,0.5751,0.0301
UBC_198,0.4351,0.0146773797371133,1.34881,0.04549987718505123,1.28359595,0.09640405,0.67385,0.0199037243971935,0.2876,0.00759999999999998,0.5701,0.0151,0.8926,0.0176,1.2201,0.0350999999999999
UBC_199,0.3426,0.0262007662722764,1.06206,0.08122237544405685,1.20508811,0.205088109999999,0.5051,0.0001,0.2926,0.0026,0.5351,0.0101,0.7326,0.0176,1.0176,0.0126000000000001
UBC_206,0.34135,0.00970143218483574,1.058185,0.030074439772990794,0.899778095,0.220221905,0.5376,0.0196256241897667,0.2626,0.00760000000000001,0.5001,0.00510000000000001,0.7226,0.0026,1.0126,0.0176
UBC_210,0.31135,0.0171934929139717,0.9651850000000001,0.05329982803331228,1.74140886,0.04140886,0.5276,0.0161078105935821,0.4201,0.0001,0.6576,0.0276,0.8476,0.0276,1.1376,0.0776
UBC_215,0.29385,0.0130301005409857,0.910935,0.04039331167705567,0.774570955,0.0354290450000001,0.4176,0.0130903810567666,0.2351,0.0001,0.4051,0.0151,0.5976,0.0276,0.8176,0.0226
