  pmRApmDEcor    PlxpmRAcor   PlxpmDEcor    RFG        RFBP          RFRP       E_BR_RP_      Nper          __Fe_H_temp    RA_ICRS       e_RA_ICRS         DE_ICRS       e_DE_ICRS         Source        Plx         e_Plx         pmRA        e_pmRA        pmDE        e_pmDE        Dup          FG          e_FG    Gmag        e_Gmag         FBP      e_FBP       BPmag       e_BPmag        FRP         e_FRP          RPmag      e_RPmag    BP-RP       RV      e_RV    Teff     AG    EBR-RP_    Rad     Lum    Pmemb    Cluster    
 0.1875 -0.3783  0.2268  1245.385   341.015   635.009 1.445 11  --- 277.57497416565 0.0447 -12.24256056152 0.0448 4153047665167984512   0.2565  0.0555   0.21  0.085  -1.498 0.075 0   1187300.0      953.32    10.502  0.0009    210950.0        618.59     12.0409 0.0032    1504400.0     2369.2       9.3185 0.0017  2.7225    ---   ---  3668.64 1.6995 0.8635   ---      ---     0.1   Dias_6 
 0.1907 -0.3714  0.3897   695.351    73.456   102.376 1.52  10  --- 277.71338025705 0.0826 -12.17160814033 0.1006 4153054120478122624   0.2967  0.1334   0.332 0.175  -0.741 0.169 0      5432.5        7.8127  16.3509 0.0016      1566.4         21.324    17.3641 0.0148       6692.7       65.373    15.1979 0.0106  2.1662    ---   ---  3608.0  ---    ---      ---      ---     0.3   Dias_6 
 0.1816 -0.3245  0.2235  2780.326   266.563   665.079 1.292 11  --- 277.56189103712 0.0315 -12.24788575467 0.0325 4153048386722494720   0.4567  0.0396   0.855 0.06   -0.489 0.053 0     25194.0        9.0615  14.6851 0.0004     10537.0         39.53     15.2946 0.0041      22017.0       33.105    13.905  0.0016  1.3896    ---   ---  4757.76 ---    ---      3.48     5.601   0.2   Dias_6 
 0.2332 -0.3552  0.3573  1408.353   191.252   647.566 1.33  10  --- 277.59639060533 0.0416 -12.43101676351 0.0395 4153040690140298624   0.2309  0.0557   0.36  0.078  -0.681 0.076 0     14295.0       10.15    15.3004 0.0008      5149.5         26.926    16.072  0.0057      13857.0       21.399    14.4077 0.0017  1.6642    ---   ---  4232.0  ---    ---      ---      ---     0.7   Dias_6 
 0.2353 -0.372   0.115   1019.229   102.934   174.007 1.358 10  --- 277.7943480712  0.085  -12.35769876772 0.0872 4153036115974503808   0.4298  0.1054   1.327 0.159  -0.88  0.138 0      4461.1        4.377   16.5648 0.0011      1943.2         18.878    17.1301 0.0105       4114.0       23.642    15.7263 0.0062  1.4038    ---   ---  4610.0  ---    ---      ---      ---     0.1   Dias_6 
 0.388  -0.2802  0.2126   996.719    90.606   171.44  1.379 11  --- 277.62561855676 0.0893 -12.40461113096 0.0936 4153040930658466688   0.4363  0.1086   0.574 0.169  -0.625 0.157 0      3177.5        3.188   16.9332 0.0011      1025.4         11.317    17.8242 0.012        3357.4       19.584    15.9469 0.0063  1.8773    ---   ---  3883.21 ---    ---      ---      ---     0.7   Dias_6 
 0.5828 -0.2445  0.2244   640.361    40.418    79.09  1.44   9  --- 277.61021651902 0.1354 -12.4201247654  0.1415 4153040724500035840   0.389   0.1594   0.464 0.275  -1.097 0.286 0      1588.5        2.4806  17.6859 0.0017       559.93        13.853    18.4811 0.0269       1726.8       21.833    16.6688 0.0137  1.8122    ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.2966 -0.4237  0.1318   618.655    17.036    59.906 1.483 10  --- 277.79189421771 0.1522 -12.36067105563 0.1556 4153036115974486272   0.4891  0.1839   0.099 0.288  -0.36  0.25  0      1432.8        2.3159  17.7979 0.0018       552.8         32.449    18.495  0.0637       1571.7       26.236    16.771  0.0181  1.724     ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.2571 -0.2966  0.2396   668.167    65.281   139.038 1.885 10  --- 277.48240155179 0.1076 -12.34180241385 0.1071 4153044980787054080   0.3485  0.1361   0.353 0.2    -0.708 0.179 0      1925.6        2.8819  17.477  0.0016       921.41        14.115    17.9403 0.0166       2708.1       19.478    16.1803 0.0078  1.76      ---   ---     ---  ---    ---      ---      ---     0.7   Dias_6 
 0.2106 -0.3256  0.2975  1337.514   244.588   327.035 1.324 11  --- 277.64554437178 0.0459 -12.33803731804 0.046  4153042854804487296   0.3416  0.0603   0.493 0.088  -0.609 0.083 0      9703.1        7.2546  15.7211 0.0008      3599.5         14.716    16.4608 0.0044       9252.3       28.291    14.8463 0.0033  1.6145    ---   ---  4332.67 ---    ---      ---      ---     1.0   Dias_6 
 0.2602 -0.2409  0.1756   834.95     36.961   156.406 1.525 10  --- 277.47049063163 0.1124 -12.37431387053 0.105  4153044641510340992   0.2497  0.1286  -0.227 0.202  -0.944 0.177 0      2010.7        2.4082  17.43   0.0013       475.62        12.868    18.6582 0.0294       2590.6       16.564    16.2284 0.0069  2.4298    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.3638 -0.3057  0.2184   913.455    45.915   209.721 1.39  11  --- 277.61062442488 0.0907 -12.34345126357 0.0968 4153043468958564864   0.2239  0.1164   0.369 0.173  -0.596 0.162 0      2792.9        3.0575  17.0732 0.0012      1020.2         22.219    17.8297 0.0236       2861.5       13.644    16.1204 0.0052  1.7093    ---   ---     ---  ---    ---      ---      ---     0.5   Dias_6 
 0.2276 -0.2741  0.2707  1199.341   133.362   402.097 1.33  10  --- 277.58103897896 0.0422 -12.44920093039 0.0419 4153040277823435008   0.3664  0.054    0.348 0.081  -0.599 0.075 0     11948.0        9.9625  15.4951 0.0009      4447.3         33.348    16.2311 0.0081      11440.0       28.45     14.6159 0.0027  1.6152    ---   ---  4327.7  ---    ---      ---      ---     0.8   Dias_6 
 0.3173 -0.2888  0.2371   923.157    29.839   125.007 1.368 11  --- 277.58372266296 0.0892 -12.26884610966 0.0934 4153047557767694336   0.2314  0.1141   0.835 0.173  -0.262 0.163 0      2454.9        2.6592  17.2133 0.0012       915.42        30.679    17.9473 0.0364       2441.7       19.532    16.2927 0.0087  1.6546    ---   ---     ---  ---    ---      ---      ---     0.4   Dias_6 
 0.3575 -0.2949  0.2162   790.629   214.635   202.45  1.269 11  --- 277.62667019206 0.0263 -12.41531065764 0.0272 4153040827579243008   0.4913  0.0316   0.614 0.051  -0.689 0.048 0     72127.0       91.227   13.5431 0.0014     32156.0        149.82     14.0832 0.0051      59341.0      293.11     12.8285 0.0054  1.2547    ---   ---  4844.95 ---    ---      5.22    13.522   0.5   Dias_6 
 0.3455 -0.2735  0.247    912.098    38.576   139.636 1.497 10  --- 277.52141531997 0.0813 -12.2657844551  0.0849 4153047935724817408   0.265   0.104   -0.163 0.157  -0.752 0.142 0      2890.5        3.1691  17.0359 0.0012       924.03        23.954    17.9372 0.0281       3404.0       24.378    15.9319 0.0078  2.0052    ---   ---  3974.67 ---    ---      ---      ---     0.1   Dias_6 
 0.1861 -0.4191  0.3768   829.476    71.776   107.36  1.366 10  --- 277.60896741208 0.0846 -12.2275779218  0.1015 4153047802606927872   0.4402  0.1355   0.39  0.174   0.12  0.165 0      3045.3        3.6714  16.9793 0.0013      1089.4         15.177    17.7585 0.0151       3071.1       28.606    16.0437 0.0101  1.7148    ---   ---  4102.24 2.8113 1.458    ---      ---     0.1   Dias_6 
 0.2244 -0.1944  0.1814   951.741    75.355    98.039 1.362 11  --- 277.65002601887 0.0755 -12.33844577509 0.0836 4153042850483279488   0.2528  0.1032   0.268 0.148  -0.727 0.137 0      3410.7        3.5836  16.8563 0.0011      1118.3         14.841    17.73   0.0144       3527.4       35.979    15.8933 0.0111  1.8367    ---   ---  3933.42 ---    ---      ---      ---     0.7   Dias_6 
 0.3084 -0.2198  0.1904   996.241    27.867   196.871 1.518 10  --- 277.57466623894 0.0739 -12.40524472501 0.0775 4153041033738350976   0.4046  0.0919   0.61  0.142   0.122 0.133 0      4174.1        4.1898  16.637  0.0011       926.22        33.237    17.9346 0.039        5408.7       27.473    15.4292 0.0055  2.5054    ---   ---  3536.6  2.735  1.3725   ---      ---     0.2   Dias_6 
 0.3322 -0.328   0.2658   732.642    55.024   225.512 1.477 10  --- 277.57073431299 0.1099 -12.41387976733 0.113  4153041029416942976   0.1647  0.1449   0.355 0.209  -0.444 0.195 0      2676.4        3.653   17.1195 0.0015       627.79        11.409    18.3569 0.0197       3324.4       14.741    15.9576 0.0048  2.3992    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.2368 -0.4305  0.3302  1201.173   112.603   316.191 1.327 10  --- 277.72357428436 0.0683 -12.28360655676 0.0818 4153049241394802560   0.3574  0.101    0.635 0.138  -0.548 0.127 0      4952.6        4.1231  16.4513 0.0009      1884.1         16.732    17.1636 0.0096       4686.5       14.822    15.5848 0.0034  1.5788    ---   ---  4277.73 2.9818 1.49     ---      ---     0.9   Dias_6 
 0.1887 -0.4312  0.392    670.379     ---       ---   ---   10  --- 277.62571975752 0.1002 -12.20808393687 0.1218 4153053712481929216   0.3701  0.1636   1.049 0.209   0.037 0.198 0      2103.4        3.1376  17.3811 0.0016         ---          ---       ---    ---             ---        ---       ---    ---     ---       ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.1698 -0.4315  0.3519   772.277    68.283   109.842 1.472 10  --- 277.67337046691 0.0841 -12.24084828514 0.105  4153050409634591616   0.3678  0.1354  -0.232 0.173  -0.803 0.16  0      3023.0        3.9144  16.9873 0.0014      1122.9         16.444    17.7256 0.0159       3326.4       30.284    15.957  0.0099  1.7686    ---   ---  4193.0  ---    ---      ---      ---     0.1   Dias_6 
 0.4029 -0.5063  0.0471   976.781    89.865   111.231 1.319  9  --- 277.78301452892 0.1044 -12.32556720388 0.1014 4153037254167027968   0.4254  0.1133   0.259 0.196  -0.514 0.165 0      2920.4        2.9898  17.0248 0.0011      1226.2         13.645    17.63   0.0121       2626.2       23.61     16.2136 0.0098  1.4164    ---   ---  4507.96 ---    ---      ---      ---     0.6   Dias_6 
 0.3747 -0.2746  0.1629   752.72     55.659    48.416 1.574 10  --- 277.58867480631 0.1005 -12.24375185052 0.1015 4153047665167975552   0.3442  0.1109   0.216 0.191  -0.779 0.18  0      2607.1        3.4636  17.148  0.0014      1252.5         22.503    17.6069 0.0195       2852.4       58.915    16.1239 0.0224  1.483     ---   ---     ---  ---    ---      ---      ---     0.7   Dias_6 
 0.3882 -0.3104  0.1058  2788.957   227.489   689.136 1.286 10  --- 277.58777627907 0.0374 -12.24341115978 0.0372 4153047665167976192   0.3455  0.0378   0.273 0.072  -0.935 0.067 0     33878.0       12.147   14.3636 0.0004     14239.0         62.59     14.9677 0.0048      29333.0       42.565    13.5935 0.0016  1.3742    ---   ---  4989.75 ---    ---      4.71    12.401   0.5   Dias_6 
 0.3415 -0.4032  0.2946  1376.995    61.833   323.628 1.653  9  --- 277.73347021781 0.1075 -12.27422269909 0.1178 4153049348795024896   0.2019  0.1427   0.015 0.213  -1.102 0.198 0     11466.0        8.3268  15.5398 0.0008      1174.8         19.0      17.6765 0.0176      17775.0       54.924    14.1374 0.0034  3.5391    ---   ---  3583.54 2.7882 1.4185   ---      ---     0.1   Dias_6 
 0.4164 -0.2814  0.193    539.629    26.241    66.78  1.536 11  --- 277.61998111405 0.1464 -12.4137959206  0.1563 4153040823258511616   0.3583  0.1756   1.0   0.269  -0.513 0.251 0      1330.0        2.4646  17.8788 0.002        352.15        13.42     18.9846 0.0414       1690.8       25.319    16.6917 0.0163  2.2929    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.2023 -0.1731  0.235    936.37    173.294   423.728 1.405 10  --- 277.5526047708  0.0618 -12.41590569439 0.0627 4153040651459818752   0.2959  0.0801   0.287 0.121  -0.709 0.112 0      8146.3        8.6999  15.911  0.0012      2230.5         12.871    16.9804 0.0063       9213.4       21.744    14.8509 0.0026  2.1295    ---   ---  3975.97 1.99   0.984    ---      ---     0.7   Dias_6 
 0.3019 -0.2773  0.1055  3144.805   325.817   674.373 1.279 10  --- 277.48444914233 0.0282 -12.36922277836 0.0271 4153044744589549824   0.4582  0.0298   0.974 0.051  -0.622 0.045 0     68654.0       21.831   13.5967 0.0003     29744.0         91.29     14.1679 0.0033      58074.0       86.116    12.852  0.0016  1.3159    ---   ---  4867.3  2.9048 1.514    5.39    14.716   0.2   Dias_6 
 0.0785 -0.3623  0.2831   626.153    49.607    88.059 1.391 10  --- 277.50310352535 0.1452 -12.34340084537 0.1388 4153045156906417408   0.3412  0.1856   1.155 0.262  -0.119 0.217 0      1857.4        2.9664  17.5161 0.0017       611.97        12.336    18.3846 0.0219       1972.4       22.398    16.5245 0.0123  1.8601    ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.0912  0.0328  0.0777  1046.298    58.971   147.712 1.354  9  --- 277.49564304426 0.0764 -12.32000923407 0.0816 4153045466144726144   0.3455  0.0977  -0.155 0.153  -0.657 0.133 0      4889.0        4.6726  16.4653 0.001       1947.4         33.023    17.1277 0.0184       4670.2       31.617    15.5886 0.0074  1.5392    ---   ---  4468.0  ---    ---      ---      ---     0.2   Dias_6 
 0.4396 -0.4787  0.19     836.218    45.633   117.879 1.41   9  --- 277.75940949331 0.1379 -12.24962944164 0.1526 4153049864191101184   0.4016  0.1656   0.64  0.253  -1.267 0.229 0      2199.7        2.6306  17.3324 0.0013       882.89        19.348    17.9866 0.0238       2218.9       18.824    16.3966 0.0092  1.5901    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.2817 -0.2356  0.2526  1352.771   134.361   149.536 1.324 11  --- 277.57145323284 0.0633 -12.28591746536 0.0661 4153046943612809216   0.2357  0.0823   0.612 0.127  -0.775 0.119 0      4551.1        3.3643  16.5431 0.0008      1779.8         13.247    17.2254 0.0081       4247.3       28.403    15.6916 0.0073  1.5338    ---   ---  4438.0  ---    ---      ---      ---     0.7   Dias_6 
 0.4138 -0.2985  0.2048   659.244    51.573    97.55  1.428 11  --- 277.61706677472 0.1267 -12.36763768438 0.1352 4153042678684500864   0.5275  0.1553   0.08  0.237  -0.313 0.223 0      1824.1        2.7669  17.5358 0.0016       571.1         11.074    18.4596 0.0211       2034.4       20.855    16.4908 0.0111  1.9688    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.1861 -0.3347  0.233   1362.888   262.158   444.333 1.301 10  --- 277.51682633572 0.0475 -12.30302871396 0.0479 4153045603583678208   0.3965  0.0604   0.659 0.089  -1.077 0.078 0      8909.2        6.537   15.8138 0.0008      3582.8         13.666    16.4658 0.0041       8005.4       18.017    15.0035 0.0024  1.4624    ---   ---  4357.25 ---    ---      ---      ---     0.1   Dias_6 
 0.1413 -0.4444  0.3489   812.891    63.916    84.84  1.39  10  --- 277.54207161804 0.0997 -12.3102188792  0.1229 4153046806173857664   0.2726  0.165    0.747 0.197  -1.029 0.171 0      2212.2        2.7214  17.3263 0.0013       698.59        10.93     18.2408 0.017        2375.7       28.001    16.3225 0.0128  1.9184    ---   ---     ---  ---    ---      ---      ---     0.5   Dias_6 
 0.2283 -0.2487  0.272   2376.65    111.893   416.485 1.466 11  --- 277.62824270158 0.0449 -12.33763944236 0.0453 4153043576358366336   0.2757  0.0574   0.637 0.089  -0.514 0.083 0     39012.0       16.415   14.2104 0.0005      8284.2         74.037    15.5558 0.0097      48898.0      117.41     13.0387 0.0026  2.5171    ---   ---  3663.6  2.3387 1.1258   ---      ---     1.0   Dias_6 
 0.157  -0.2893  0.3463  1381.867   288.921   276.457 1.328 10  --- 277.55175799555 0.0404 -12.31818574808 0.0494 4153046737454369536   0.2759  0.0655   0.597 0.082  -0.623 0.078 0     14267.0       10.325   15.3025 0.0008      5440.0         18.829    16.0124 0.0038      13501.0       48.835    14.436  0.0039  1.5764    ---   ---  4307.31 ---    ---      ---      ---     1.0   Dias_6 
 0.1574 -0.4205  0.364   1279.398   258.235   265.504 1.337 10  --- 277.73126695836 0.0541 -12.2629048248  0.0652 4153049451874250752   0.3084  0.0837   1.181 0.112  -0.155 0.105 0      8394.1        6.5609  15.8784 0.0008      2996.8         11.605    16.6598 0.0042       8224.6       30.977    14.9741 0.0041  1.6856    ---   ---  4197.0  ---    ---      ---      ---     0.3   Dias_6 
 0.2068 -0.298   0.1996  2078.055   359.015   571.704 1.267 10  --- 277.51619372282 0.0326 -12.34954830402 0.0318 4153045118225525248   0.5149  0.0377   0.821 0.061   0.195 0.053 0     34485.0       16.595   14.3443 0.0005     15799.0         44.006    14.8548 0.003       27885.0       48.776    13.6485 0.0019  1.2064    ---   ---  4882.15 ---    ---      3.38     5.831   0.1   Dias_6 
 0.2841 -0.2859  0.2685  1846.994   237.003   347.452 1.344 11  --- 277.60348887188 0.0348 -12.36097586016 0.0369 4153043438919411968   0.4281  0.0467   0.604 0.069  -0.615 0.065 0     16670.0        9.0253  15.1335 0.0006      5583.5         23.559    15.9841 0.0046      16822.0       48.415    14.1972 0.0031  1.7869    ---   ---  3952.0  ---    ---      5.3      6.182   0.8   Dias_6 
 0.2367 -0.3379  0.3033   875.877    72.759    45.151 1.522 11  --- 277.62170156561 0.0705 -12.31703336865 0.0715 4153043679412624128   0.2956  0.0956   0.573 0.135  -0.574 0.125 0      4013.3        4.5821  16.6796 0.0012      1724.3         23.699    17.2599 0.0149       4383.2       97.078    15.6574 0.024   1.6024    ---   ---  4464.5  ---    ---      ---      ---     1.0   Dias_6 
 0.149  -0.2965  0.2208   985.087    86.604   117.254 1.377 11  --- 277.59071440935 0.0983 -12.24865976943 0.0991 4153047596448493440   0.3421  0.121    0.556 0.186  -0.594 0.163 0      2708.0        2.7489  17.1068 0.0011       935.35        10.8      17.9239 0.0125       2792.3       23.814    16.147  0.0093  1.777     ---   ---     ---  ---    ---      ---      ---     0.7   Dias_6 
 0.2213 -0.3917  0.3305  2141.545   178.839   548.248 1.476 10  --- 277.7526583635  0.0502 -12.24994995615 0.058  4153049864191105920   0.3299  0.072    0.035 0.102  -1.035 0.095 0     23461.0       10.955   14.7625 0.0005      4674.6         26.138    16.177  0.0061      29956.0       54.639    13.5707 0.002   2.6063    ---   ---  3600.17 2.5082 1.27     ---      ---     0.1   Dias_6 
 0.2062 -0.3584  0.3415  1321.651   164.235   471.527 1.348 10  --- 277.56137082551 0.0532 -12.36691583657 0.0509 4153041991489737728   0.4274  0.0711   0.715 0.099  -0.38  0.094 0      7920.2        5.9926  15.9415 0.0008      2776.2         16.904    16.7428 0.0066       7897.6       16.749    15.0182 0.0023  1.7246    ---   ---  4190.41 ---    ---      ---      ---     0.8   Dias_6 
